name,conf,dlpno,b3lypd3,pm7hof,pm7,gfn,gfn2,mmff
Neutral_jobs/omegacsd_HAVJET,rmsd232-mmff,nan,3639.011721,-53.190290,3462.966533,5404.81,6472.34,56.724123
Neutral_jobs/omegacsd_HAVJET,rmsd250-mmff,nan,3638.883182,-53.280920,3463.034561,5404.73,6472.3,56.699099
Neutral_jobs/omegacsd_HAVJET,rmsd30-mmff,nan,3641.054417,-52.812760,3462.46082,5407.65,6475.41,59.275350
Neutral_jobs/omegacsd_HAVJET,rmsd35-mmff,nan,3636.299273,-52.416600,3462.023595,5403.87,6472.69,61.770066
Neutral_jobs/omegacsd_HAVJET,rmsd39-mmff,nan,3634.819126,-50.598080,3460.077763,5401.38,6469.65,61.340882
Neutral_jobs/omegacsd_HAVJET,rmsd57-mmff,nan,3641.265878,-53.107420,3462.765908,5407.78,6475.59,59.385332
Neutral_jobs/omegacsd_HAVJET,rmsd67-mmff,nan,3646.409473,-56.056620,3465.832935,5411.36,6478.7,53.221363
Neutral_jobs/omegacsd_HAVJET,rmsd91-mmff,nan,3640.536689,-55.166830,3464.908906,5406.81,6475.07,55.784355
Neutral_jobs/omegacsd_HAVLUL,rmsd1-mmff,nan,5942.996614,-91.557080,5633.487848,8602.65,10497.47,21.789126
Neutral_jobs/omegacsd_HAVLUL,rmsd101-mmff,nan,5940.111577,-88.849500,5631.112632,8600.19,10494.49,24.374554
Neutral_jobs/omegacsd_HAVLUL,rmsd101-pm7,nan,5938.974177,-113.933590,5654.025165,8603.77,10501.12,50.056389
Neutral_jobs/omegacsd_HAVLUL,rmsd101-opt,5670.27728781,5951.535739,-113.933270,5654.024242,8603.77,10501.12,50.079062
Neutral_jobs/omegacsd_HAVLUL,rmsd115-mmff,nan,5943.583997,-92.167700,5633.925533,8604.36,10499.06,18.963415
Neutral_jobs/omegacsd_HAVLUL,rmsd115-pm7,nan,5939.232850,-114.034730,5653.794792,8603.64,10500.91,49.797798
Neutral_jobs/omegacsd_HAVLUL,rmsd115-opt,5670.76586531,5951.561866,-114.034810,5653.794331,8603.64,10500.91,49.791588
Neutral_jobs/omegacsd_HAVLUL,rmsd145-mmff,nan,5938.915484,-89.994830,5631.640944,8599.74,10494.61,25.508361
Neutral_jobs/omegacsd_HAVLUL,rmsd145-pm7,nan,5939.224568,-113.929800,5654.039693,8603.98,10501.36,49.366142
Neutral_jobs/omegacsd_HAVLUL,rmsd145-opt,5670.60560694,5951.549639,-113.929450,5654.039001,8604.0,10501.37,49.345711
Neutral_jobs/omegacsd_HAVLUL,rmsd16-mmff,nan,5943.026147,-92.149140,5633.922074,8603.3,10498.45,19.537241
Neutral_jobs/omegacsd_HAVLUL,rmsd16-pm7,nan,5938.833987,-113.665160,5654.00441,8603.97,10501.27,50.612303
Neutral_jobs/omegacsd_HAVLUL,rmsd16-opt,5670.07878097,5951.470180,-113.664960,5654.003949,8603.97,10501.28,50.628309
Neutral_jobs/omegacsd_HAVLUL,rmsd205-mmff,nan,5942.840715,-90.111160,5632.281561,8603.39,10498.81,21.171167
Neutral_jobs/omegacsd_HAVLUL,rmsd205-pm7,nan,5939.100124,-113.959720,5654.050301,8603.73,10501.04,49.835137
Neutral_jobs/omegacsd_HAVLUL,rmsd205-opt,5670.6303441,5951.748798,-113.959560,5654.050301,8603.74,10501.04,49.827987
Neutral_jobs/omegacsd_HAVLUL,rmsd209-mmff,nan,5941.743947,-91.348490,5632.829705,8603.0,10497.02,18.520472
Neutral_jobs/omegacsd_HAVLUL,rmsd218-mmff,nan,5934.699918,-83.529320,5626.00315,8597.92,10491.13,25.371554
Neutral_jobs/omegacsd_HAVLUL,rmsd243-mmff,nan,5942.900558,-92.169390,5633.778177,8603.09,10498.67,19.989430
Neutral_jobs/omegacsd_HAVLUL,rmsd243-pm7,nan,5939.185456,-113.960170,5654.032313,8603.78,10501.09,49.702948
Neutral_jobs/omegacsd_HAVLUL,rmsd243-opt,5670.51922088,5951.598674,-113.959930,5654.032544,8603.77,10501.08,49.684391
Neutral_jobs/omegacsd_HAVLUL,rmsd244-mmff,nan,5932.017144,-83.510310,5625.585066,8594.43,10487.91,3.727817
Neutral_jobs/omegacsd_HAVLUL,rmsd244-pm7,nan,5939.049096,-113.969910,5653.942609,8603.69,10500.99,4.233621
Neutral_jobs/omegacsd_HAVLUL,rmsd244-opt,5670.63525126,5951.513856,-113.969780,5653.942378,8603.69,10500.99,4.252477
Neutral_jobs/omegacsd_HAVLUL,rmsd31-mmff,nan,5942.808849,-90.131390,5632.24305,8603.51,10498.87,21.093190
Neutral_jobs/omegacsd_HAVLUL,rmsd31-pm7,nan,5939.326452,-113.972370,5653.892798,8603.71,10501.14,49.511866
Neutral_jobs/omegacsd_HAVLUL,rmsd31-opt,5670.78364509,5951.480565,-113.972150,5653.892337,8603.71,10501.13,49.525729
Neutral_jobs/omegacsd_HAVLUL,rmsd56-mmff,nan,5943.887018,-92.879720,5634.838262,8604.17,10499.13,18.956001
Neutral_jobs/omegacsd_HAVLUL,rmsd56-pm7,nan,5939.100952,-113.932080,5653.862128,8603.48,10501.0,49.340375
Neutral_jobs/omegacsd_HAVLUL,rmsd56-opt,5670.73521059,5951.744965,-113.932120,5653.862128,8603.47,10501.0,49.348903
Neutral_jobs/omegacsd_HAVLUL,rmsd59-mmff,nan,5939.431097,-89.550830,5631.546858,8601.33,10496.24,22.722182
Neutral_jobs/omegacsd_HAVLUL,rmsd59-pm7,nan,5939.201731,-113.855560,5654.029546,8604.07,10501.45,49.599797
Neutral_jobs/omegacsd_HAVLUL,rmsd59-opt,5670.4939385,5951.482238,-113.855310,5654.029085,8604.07,10501.45,49.600101
Neutral_jobs/omegacsd_HAVLUL,rmsd75-mmff,nan,5944.413099,-91.258420,5632.688345,8604.65,10499.64,18.107171
Neutral_jobs/omegacsd_HAVLUL,rmsd94-mmff,nan,5938.510184,-87.654670,5629.755299,8601.7,10494.55,25.314677
Neutral_jobs/omegacsd_HAVRUR,rmsd11-mmff,nan,4247.752836,7.313860,4028.561742,6114.75,7494.77,38.578246
Neutral_jobs/omegacsd_HAVRUR,rmsd11-pm7,nan,4259.077283,-8.134930,4044.044922,6125.49,7506.53,55.000800
Neutral_jobs/omegacsd_HAVRUR,rmsd11-opt,4062.26095283,4262.660349,-8.134470,4044.044461,6125.49,7506.54,54.982536
Neutral_jobs/omegacsd_HAVRUR,rmsd21-mmff,nan,4249.079022,6.742910,4029.074604,6115.58,7495.38,38.256956
Neutral_jobs/omegacsd_HAVRUR,rmsd21-pm7,nan,4259.468069,-8.087260,4043.951528,6125.66,7506.85,55.476861
Neutral_jobs/omegacsd_HAVRUR,rmsd21-opt,4062.640015,4262.547627,-8.087240,4043.951758,6125.65,7506.84,55.494544
Neutral_jobs/omegacsd_HAVRUR,rmsd3-mmff,nan,4247.887151,7.349740,4028.388559,6114.8,7494.62,38.895698
Neutral_jobs/omegacsd_HAVRUR,rmsd3-pm7,nan,4258.631082,-8.151510,4043.994189,6125.01,7506.18,55.589884
Neutral_jobs/omegacsd_HAVRUR,rmsd3-opt,4061.95863415,4262.667072,-8.151270,4043.994189,6125.0,7506.17,55.599146
Neutral_jobs/omegacsd_HAVRUR,rmsd31-mmff,nan,4247.700985,7.322290,4028.535223,6114.71,7494.77,38.746105
Neutral_jobs/omegacsd_HAVRUR,rmsd31-pm7,nan,4259.438162,-8.126840,4044.030164,6125.61,7506.74,54.881476
Neutral_jobs/omegacsd_HAVRUR,rmsd31-opt,4062.68893912,4262.666428,-8.126710,4044.030394,6125.61,7506.74,54.880550
Neutral_jobs/omegacsd_HAVRUR,rmsd34-mmff,nan,4248.297462,7.114160,4028.600022,6115.06,7494.84,38.777137
Neutral_jobs/omegacsd_HAVRUR,rmsd34-pm7,nan,4258.845711,-8.098510,4043.910711,6125.15,7506.43,55.935327
Neutral_jobs/omegacsd_HAVRUR,rmsd34-opt,4062.08913403,4262.652017,-8.098300,4043.910711,6125.15,7506.43,55.937133
Neutral_jobs/omegacsd_HAVRUR,rmsd39-mmff,nan,4248.301597,6.753880,4029.113576,6115.23,7495.1,38.266985
Neutral_jobs/omegacsd_HAVRUR,rmsd39-pm7,nan,4258.660474,-8.163910,4044.049995,6125.13,7506.44,55.713898
Neutral_jobs/omegacsd_HAVRUR,rmsd39-opt,4061.97390914,4262.687461,-8.163780,4044.049534,6125.14,7506.45,55.704994
Neutral_jobs/omegacsd_HAVRUR,rmsd4-mmff,nan,4247.818563,7.326310,4028.352123,6114.75,7494.58,39.099121
Neutral_jobs/omegacsd_HAVRUR,rmsd4-pm7,nan,4258.262432,-8.136810,4043.950605,6124.81,7506.14,56.469269
Neutral_jobs/omegacsd_HAVRUR,rmsd4-opt,4061.57276566,4262.659453,-8.136900,4043.950836,6124.8,7506.14,56.460093
Neutral_jobs/omegacsd_HAVRUR,rmsd49-mmff,nan,4249.525221,6.089420,4029.747966,6116.64,7496.11,38.452573
Neutral_jobs/omegacsd_HAVRUR,rmsd5-mmff,nan,4248.146090,6.768140,4029.052927,6115.08,7495.09,38.550458
Neutral_jobs/omegacsd_HAVRUR,rmsd5-pm7,nan,4258.900409,-8.092180,4043.929851,6125.42,7506.76,56.165700
Neutral_jobs/omegacsd_HAVRUR,rmsd5-opt,4062.17444065,4262.663965,-8.092120,4043.92962,6125.42,7506.75,56.160360
Neutral_jobs/omegacsd_HAVRUR,rmsd6-mmff,nan,4247.729312,7.385450,4028.490485,6114.72,7494.75,38.655753
Neutral_jobs/omegacsd_HAVRUR,rmsd6-pm7,nan,4258.652841,-8.255930,4044.161377,6125.13,7506.22,55.298574
Neutral_jobs/omegacsd_HAVRUR,rmsd6-opt,4061.93322079,4262.671963,-8.255900,4044.161377,6125.12,7506.21,55.305639
Neutral_jobs/omegacsd_HAVRUR,rmsd7-mmff,nan,4247.854796,7.285770,4028.595641,6114.82,7494.81,38.472236
Neutral_jobs/omegacsd_HAVRUR,rmsd7-pm7,nan,4258.335928,-8.254350,4044.179133,6125.0,7506.01,55.630330
Neutral_jobs/omegacsd_HAVRUR,rmsd7-opt,4061.72870086,4260.876261,-8.254440,4044.179364,6125.0,7506.01,55.619905
Neutral_jobs/omegacsd_HBFRAN,rmsd1-mmff,nan,3964.716379,-27.680840,3765.205396,5708.17,6926.48,31.107878
Neutral_jobs/omegacsd_HBFRAN,rmsd10-mmff,nan,3960.720727,-24.256010,3765.102547,5706.16,6924.47,29.677352
Neutral_jobs/omegacsd_HBFRAN,rmsd136-mmff,nan,3968.728389,-29.109460,3770.910988,5711.93,6929.08,18.841221
Neutral_jobs/omegacsd_HBFRAN,rmsd136-pm7,nan,3968.802677,-34.853780,3776.672617,5712.98,6929.46,24.237477
Neutral_jobs/omegacsd_HBFRAN,rmsd136-opt,3800.38998176,3971.629908,-34.853590,3776.672617,5712.98,6929.46,24.230230
Neutral_jobs/omegacsd_HBFRAN,rmsd138-mmff,nan,3967.859395,-28.791530,3770.177669,5710.76,6928.3,21.085795
Neutral_jobs/omegacsd_HBFRAN,rmsd138-pm7,nan,3968.870864,-34.934180,3776.764397,5713.24,6929.23,24.691155
Neutral_jobs/omegacsd_HBFRAN,rmsd138-opt,3800.33118422,3971.716059,-34.934130,3776.764397,5713.24,6929.22,24.692990
Neutral_jobs/omegacsd_HBFRAN,rmsd139-mmff,nan,3968.652781,-29.262050,3771.086708,5712.06,6929.18,18.762846
Neutral_jobs/omegacsd_HBFRAN,rmsd139-pm7,nan,3968.943552,-34.936510,3776.770854,5713.25,6929.13,24.716545
Neutral_jobs/omegacsd_HBFRAN,rmsd139-opt,3800.25715621,3971.789664,-34.936370,3776.770854,5713.25,6929.12,24.712922
Neutral_jobs/omegacsd_HBFRAN,rmsd143-mmff,nan,3968.628542,-29.302750,3771.137902,5712.06,6929.2,18.739511
Neutral_jobs/omegacsd_HBFRAN,rmsd143-pm7,nan,3968.437838,-34.845520,3776.691987,5712.95,6928.56,25.966748
Neutral_jobs/omegacsd_HBFRAN,rmsd143-opt,3799.80475059,3971.828081,-34.845430,3776.691987,5712.96,6928.57,25.966991
Neutral_jobs/omegacsd_HBFRAN,rmsd145-mmff,nan,3968.595315,-29.365510,3771.201779,5712.12,6929.21,18.791200
Neutral_jobs/omegacsd_HBFRAN,rmsd145-pm7,nan,3968.465618,-34.852210,3776.689681,5712.95,6928.5,26.209575
Neutral_jobs/omegacsd_HBFRAN,rmsd145-opt,3799.65542458,3971.440148,-34.851790,3776.688989,5712.93,6928.49,26.220916
Neutral_jobs/omegacsd_HBFRAN,rmsd155-mmff,nan,3968.621409,-29.234720,3771.068951,5712.0,6929.17,18.731550
Neutral_jobs/omegacsd_HBFRAN,rmsd155-pm7,nan,3968.906644,-34.894720,3776.734418,5713.15,6929.46,24.235834
Neutral_jobs/omegacsd_HBFRAN,rmsd155-opt,3800.43773547,3971.792746,-34.894560,3776.734188,5713.15,6929.46,24.234188
Neutral_jobs/omegacsd_HBFRAN,rmsd156-mmff,nan,3968.609846,-29.208750,3771.034361,5711.99,6929.16,18.725190
Neutral_jobs/omegacsd_HBFRAN,rmsd156-pm7,nan,3968.681034,-34.856950,3776.695216,5713.1,6929.23,24.791128
Neutral_jobs/omegacsd_HBFRAN,rmsd156-opt,3800.51225629,3971.772027,-34.856910,3776.695216,5713.1,6929.23,24.785238
Neutral_jobs/omegacsd_HBFRAN,rmsd233-mmff,nan,3968.667326,-29.256440,3771.077945,5712.05,6929.19,18.726755
Neutral_jobs/omegacsd_HBFRAN,rmsd233-pm7,nan,3968.982297,-34.870050,3776.682994,5713.32,6929.43,24.177400
Neutral_jobs/omegacsd_HBFRAN,rmsd233-opt,3800.45932243,3971.775979,-34.869800,3776.682302,5713.32,6929.43,24.176769
Neutral_jobs/omegacsd_HBFRAN,rmsd238-mmff,nan,3968.631269,-29.323060,3771.155197,5712.09,6929.21,18.746856
Neutral_jobs/omegacsd_HBFRAN,rmsd238-pm7,nan,3968.937659,-34.826580,3776.668927,5713.28,6929.15,24.842095
Neutral_jobs/omegacsd_HBFRAN,rmsd238-opt,3800.39940873,3971.613194,-34.826700,3776.669157,5713.28,6929.15,24.838965
Neutral_jobs/omegacsd_HBFRAN,rmsd239-mmff,nan,3968.619560,-29.289910,3771.118992,5712.06,6929.2,18.729039
Neutral_jobs/omegacsd_HBFRAN,rmsd239-pm7,nan,3969.202686,-34.898090,3776.744565,5713.38,6929.42,24.157984
Neutral_jobs/omegacsd_HBFRAN,rmsd239-opt,3800.47340892,3971.789562,-34.897950,3776.744565,5713.38,6929.43,24.157007
Neutral_jobs/omegacsd_HECHEC,rmsd104-mmff,nan,3747.579654,-19.532740,3558.247979,5408.45,6532.48,87.319248
Neutral_jobs/omegacsd_HECHEC,rmsd106-mmff,nan,3746.419358,-18.877270,3557.723587,5407.12,6529.5,86.722985
Neutral_jobs/omegacsd_HECHEC,rmsd106-pm7,nan,3753.927578,-27.927740,3566.385285,5413.16,6539.12,95.166847
Neutral_jobs/omegacsd_HECHEC,rmsd106-opt,3589.59562804,3757.569030,-27.927650,3566.385285,5413.16,6539.13,95.164520
Neutral_jobs/omegacsd_HECHEC,rmsd108-mmff,nan,3746.596401,-18.795190,3557.468078,5407.18,6529.39,86.772674
Neutral_jobs/omegacsd_HECHEC,rmsd108-pm7,nan,3754.011178,-27.949860,3566.403272,5413.25,6539.22,95.044468
Neutral_jobs/omegacsd_HECHEC,rmsd108-opt,3589.76761257,3757.627791,-27.949530,3566.402811,5413.25,6539.21,95.049733
Neutral_jobs/omegacsd_HECHEC,rmsd109-mmff,nan,3745.980784,-19.036620,3557.876246,5406.78,6529.47,86.617570
Neutral_jobs/omegacsd_HECHEC,rmsd109-pm7,nan,3754.283404,-27.953390,3566.427716,5413.24,6539.24,95.065552
Neutral_jobs/omegacsd_HECHEC,rmsd109-opt,3589.94340786,3757.502568,-27.953400,3566.427716,5413.24,6539.24,95.058080
Neutral_jobs/omegacsd_HECHEC,rmsd110-mmff,nan,3746.486787,-18.792080,3557.530572,5407.11,6529.4,86.752720
Neutral_jobs/omegacsd_HECHEC,rmsd110-pm7,nan,3754.505728,-27.893020,3566.432097,5413.17,6539.13,94.937980
Neutral_jobs/omegacsd_HECHEC,rmsd110-opt,3590.12365941,3757.488767,-27.892770,3566.431867,5413.17,6539.13,94.944019
Neutral_jobs/omegacsd_HECHEC,rmsd111-mmff,nan,3746.524657,-18.875270,3557.567699,5407.08,6529.4,86.695388
Neutral_jobs/omegacsd_HECHEC,rmsd111-pm7,nan,3754.328425,-27.936750,3566.437401,5413.33,6539.29,94.867187
Neutral_jobs/omegacsd_HECHEC,rmsd111-opt,3590.01215713,3757.481168,-27.936590,3566.437401,5413.33,6539.29,94.872892
Neutral_jobs/omegacsd_HECHEC,rmsd112-mmff,nan,3746.090040,-19.078250,3557.85457,5406.85,6529.46,86.586494
Neutral_jobs/omegacsd_HECHEC,rmsd112-pm7,nan,3754.358688,-27.947330,3566.433712,5413.24,6539.24,94.904177
Neutral_jobs/omegacsd_HECHEC,rmsd112-opt,3590.00761033,3757.528547,-27.947050,3566.434173,5413.25,6539.26,94.900935
Neutral_jobs/omegacsd_HECHEC,rmsd113-mmff,nan,3745.962921,-18.471630,3556.855134,5407.1,6529.61,85.922715
Neutral_jobs/omegacsd_HECHEC,rmsd113-pm7,nan,3754.151448,-27.935370,3566.429791,5413.33,6539.28,94.832026
Neutral_jobs/omegacsd_HECHEC,rmsd113-opt,3589.91746832,3757.526087,-27.935210,3566.429561,5413.33,6539.29,94.827649
Neutral_jobs/omegacsd_HECHEC,rmsd114-mmff,nan,3746.423688,-18.892800,3557.440636,5408.31,6530.74,85.460373
Neutral_jobs/omegacsd_HECHEC,rmsd114-pm7,nan,3754.108074,-27.952900,3566.423334,5413.33,6539.31,94.772054
Neutral_jobs/omegacsd_HECHEC,rmsd114-opt,3589.91606567,3757.589286,-27.952820,3566.422643,5413.33,6539.31,94.780520
Neutral_jobs/omegacsd_HECHEC,rmsd119-mmff,nan,3746.099499,-19.064000,3557.977481,5406.89,6529.48,86.616792
Neutral_jobs/omegacsd_HECHEC,rmsd119-pm7,nan,3753.667027,-27.945170,3566.386668,5413.14,6539.09,95.365825
Neutral_jobs/omegacsd_HECHEC,rmsd119-opt,3589.36606477,3757.638712,-27.945020,3566.386668,5413.15,6539.1,95.356782
Neutral_jobs/omegacsd_HECHEC,rmsd12-mmff,nan,3746.509251,-18.670600,3557.238397,5406.97,6529.15,86.835698
Neutral_jobs/omegacsd_HECHEC,rmsd12-pm7,nan,3754.400450,-27.923280,3566.431636,5413.3,6539.29,94.875629
Neutral_jobs/omegacsd_HECHEC,rmsd12-opt,3590.19472468,3757.454676,-27.923140,3566.430944,5413.3,6539.29,94.876219
Neutral_jobs/omegacsd_HECHEC,rmsd130-mmff,nan,3746.561408,-18.914600,3557.547636,5407.07,6529.37,86.701602
Neutral_jobs/omegacsd_HECHEC,rmsd84-mmff,nan,3746.353088,-18.914070,3557.67908,5407.04,6529.46,86.665120
Neutral_jobs/omegacsd_HECHEC,rmsd87-mmff,nan,3750.644154,-20.870550,3559.251796,5411.98,6535.0,84.565762
Neutral_jobs/omegacsd_HECHEC,rmsd98-mmff,nan,3737.474843,-13.714560,3553.79664,5399.9,6523.56,94.988569
Neutral_jobs/omegacsd_HEHVOF,rmsd1-mmff,nan,5821.002367,-51.694910,5508.989399,8401.53,10155.82,56.557539
Neutral_jobs/omegacsd_HEHVOF,rmsd120-mmff,nan,5825.009939,-55.814400,5513.547278,8406.8,10160.62,130.159505
Neutral_jobs/omegacsd_HEHVOF,rmsd120-pm7,nan,5832.296481,-69.405850,5526.357994,8412.46,10166.5,132.924103
Neutral_jobs/omegacsd_HEHVOF,rmsd120-opt,5580.84201116,5837.045542,-69.405480,5526.357763,8412.45,10166.5,132.934274
Neutral_jobs/omegacsd_HEHVOF,rmsd121-mmff,nan,5824.200927,-52.916750,5513.144413,8405.24,10160.56,51.836807
Neutral_jobs/omegacsd_HEHVOF,rmsd124-mmff,nan,5827.658704,-57.659840,5514.922828,8408.41,10162.83,127.585252
Neutral_jobs/omegacsd_HEHVOF,rmsd124-pm7,nan,5831.953752,-69.249720,5526.310259,8412.26,10166.32,133.128881
Neutral_jobs/omegacsd_HEHVOF,rmsd124-opt,5580.28350571,5837.247737,-69.248840,5526.310028,8412.26,10166.32,133.133016
Neutral_jobs/omegacsd_HEHVOF,rmsd133-mmff,nan,5827.577822,-57.612440,5514.855491,8408.27,10162.61,127.487067
Neutral_jobs/omegacsd_HEHVOF,rmsd133-pm7,nan,5831.817768,-69.187060,5526.292502,8412.25,10166.26,133.348336
Neutral_jobs/omegacsd_HEHVOF,rmsd133-opt,5580.18142858,5837.066572,-69.186770,5526.292272,8412.25,10166.25,133.339375
Neutral_jobs/omegacsd_HEHVOF,rmsd136-mmff,nan,5824.930811,-55.836840,5513.410069,8406.51,10160.78,130.084701
Neutral_jobs/omegacsd_HEHVOF,rmsd136-pm7,nan,5832.255915,-69.386330,5526.292041,8412.38,10166.43,132.670448
Neutral_jobs/omegacsd_HEHVOF,rmsd136-opt,5580.9583993,5836.984094,-69.386250,5526.29158,8412.39,10166.44,132.682844
Neutral_jobs/omegacsd_HEHVOF,rmsd22-mmff,nan,5821.044402,-51.120170,5510.965902,8402.77,10157.7,53.095618
Neutral_jobs/omegacsd_HEHVOF,rmsd245-mmff,nan,5827.527664,-57.607160,5514.833353,8408.21,10162.59,127.540172
Neutral_jobs/omegacsd_HEHVOF,rmsd245-pm7,nan,5832.123034,-69.269200,5526.363759,8412.33,10166.26,133.287893
Neutral_jobs/omegacsd_HEHVOF,rmsd245-opt,5580.65878869,5837.052579,-69.269210,5526.363528,8412.33,10166.25,133.280512
Neutral_jobs/omegacsd_HEHVOF,rmsd246-mmff,nan,5827.596134,-57.642910,5514.86264,8408.29,10162.67,127.483821
Neutral_jobs/omegacsd_HEHVOF,rmsd246-pm7,nan,5832.086104,-69.272920,5526.365604,8412.35,10166.26,133.056677
Neutral_jobs/omegacsd_HEHVOF,rmsd246-opt,5580.64199747,5837.262419,-69.272350,5526.365834,8412.35,10166.25,133.043018
Neutral_jobs/omegacsd_HEHVOF,rmsd247-mmff,nan,5825.101000,-55.847910,5513.446965,8406.65,10160.84,130.111173
Neutral_jobs/omegacsd_HEHVOF,rmsd247-pm7,nan,5832.232510,-69.275240,5526.342313,8412.35,10166.39,132.898639
Neutral_jobs/omegacsd_HEHVOF,rmsd247-opt,5580.83536838,5837.006434,-69.275250,5526.343005,8412.35,10166.39,132.883728
Neutral_jobs/omegacsd_HEHVOF,rmsd248-mmff,nan,5825.101214,-55.861800,5513.494239,8406.68,10160.85,130.160461
Neutral_jobs/omegacsd_HEHVOF,rmsd248-pm7,nan,5832.235792,-69.342400,5526.353151,8412.33,10166.44,132.820838
Neutral_jobs/omegacsd_HEHVOF,rmsd248-opt,5580.96057378,5837.108230,-69.341910,5526.352921,8412.33,10166.44,132.814667
Neutral_jobs/omegacsd_HEHVOF,rmsd39-mmff,nan,5824.649332,-55.227120,5513.719538,8406.89,10160.32,131.526513
Neutral_jobs/omegacsd_HEHVOF,rmsd39-pm7,nan,5832.514400,-69.523810,5526.214789,8412.46,10166.7,132.626968
Neutral_jobs/omegacsd_HEHVOF,rmsd39-opt,5581.65214576,5837.243792,-69.523780,5526.214558,8412.47,10166.7,132.612652
Neutral_jobs/omegacsd_HEHVOF,rmsd43-mmff,nan,5827.022258,-55.628780,5514.207957,8406.23,10162.18,47.289940
Neutral_jobs/omegacsd_HEHVOF,rmsd48-mmff,nan,5827.213482,-56.040200,5515.031903,8407.31,10162.69,47.043436
Neutral_jobs/omegacsd_HEHVOF,rmsd57-mmff,nan,5825.053184,-55.697300,5513.326129,8406.7,10160.59,130.240137
Neutral_jobs/omegacsd_HEHVOF,rmsd57-pm7,nan,5832.368486,-69.431810,5526.350384,8412.49,10166.51,133.016294
Neutral_jobs/omegacsd_HEHVOF,rmsd57-opt,5581.14175376,5837.372202,-69.432060,5526.350615,8412.49,10166.5,133.027169
Neutral_jobs/omegacsd_HEHVOF,rmsd61-mmff,nan,5825.146552,-54.556390,5513.958444,8406.35,10161.79,48.660918
Neutral_jobs/omegacsd_HEHVOF,rmsd8-mmff,nan,5821.651368,-53.415990,5511.36623,8404.15,10158.04,53.235515
Neutral_jobs/omegacsd_HEHVOF,rmsd94-mmff,nan,5827.578560,-56.109200,5514.808448,8406.95,10162.61,46.680994
Neutral_jobs/omegacsd_HEJTAR,rmsd1-mmff,nan,3946.332367,8.092210,3726.48753,5678.18,6823.7,-35.500239
Neutral_jobs/omegacsd_HEJTAR,rmsd1-pm7,nan,3948.191108,-3.226560,3736.941248,5676.8,6823.84,-17.540188
Neutral_jobs/omegacsd_HEJTAR,rmsd1-opt,3780.28241296,3953.676255,-3.364960,3736.941248,5676.79,6823.83,-17.537534
Neutral_jobs/omegacsd_HEJTAR,rmsd2-mmff,nan,3959.336146,0.883420,3734.266016,5689.37,6833.03,-51.904471
Neutral_jobs/omegacsd_HEJTAR,rmsd2-pm7,nan,3958.433999,-8.628240,3743.621139,5687.35,6831.06,-41.686037
Neutral_jobs/omegacsd_HEJTAR,rmsd2-opt,3789.71055962,3964.900565,-8.627990,3743.620909,5687.35,6831.06,-41.688974
Neutral_jobs/omegacsd_HEJTAR,rmsd3-mmff,nan,3959.010960,-0.259550,3735.192812,5688.63,6832.69,-51.839184
Neutral_jobs/omegacsd_HEJTAR,rmsd3-pm7,nan,3957.826511,-8.456310,3743.42282,5687.06,6830.73,-41.371402
Neutral_jobs/omegacsd_HEJTAR,rmsd3-opt,3789.17973179,3965.317720,-8.456000,3743.42259,5687.06,6830.74,-41.380176
Neutral_jobs/omegacsd_HEJTAR,rmsd4-mmff,nan,3959.177668,-0.164720,3735.067594,5688.67,6832.76,-52.013177
Neutral_jobs/omegacsd_HEJTAR,rmsd4-pm7,nan,3958.534588,-8.546910,3743.467327,5687.18,6831.16,-42.632441
Neutral_jobs/omegacsd_HEJTAR,rmsd4-opt,3789.66764471,3964.861134,-8.546690,3743.467096,5687.19,6831.17,-42.630381
Neutral_jobs/omegacsd_HEJTAR,rmsd5-mmff,nan,3959.300040,1.020740,3734.161553,5689.48,6833.02,-51.714253
Neutral_jobs/omegacsd_HEJTAR,rmsd5-pm7,nan,3958.301220,-8.629200,3743.608687,5687.35,6830.96,-41.089804
Neutral_jobs/omegacsd_HEJTAR,rmsd5-opt,3789.64357413,3964.925422,-8.628840,3743.608687,5687.34,6830.95,-41.082815
Neutral_jobs/omegacsd_HEJTAR,rmsd6-mmff,nan,3959.298268,1.135050,3734.028495,5689.54,6833.0,-51.580999
Neutral_jobs/omegacsd_HEJTAR,rmsd6-pm7,nan,3957.913790,-8.486580,3743.453491,5687.27,6830.66,-39.529759
Neutral_jobs/omegacsd_HEJTAR,rmsd6-opt,3789.53430051,3964.972268,-8.485810,3743.452337,5687.25,6830.65,-39.510806
Neutral_jobs/omegacsd_HEKROE,rmsd1-mmff,nan,3828.497760,20.625700,3610.434012,5564.57,6786.48,46.142890
Neutral_jobs/omegacsd_HEKROE,rmsd14-mmff,nan,3824.249033,21.552750,3609.074605,5562.26,6782.06,61.757360
Neutral_jobs/omegacsd_HEKROE,rmsd14-pm7,nan,3825.104456,8.587370,3621.794002,5560.07,6780.96,71.302195
Neutral_jobs/omegacsd_HEKROE,rmsd14-opt,3654.29461923,3829.983928,8.587530,3621.793771,5560.07,6780.97,71.291318
Neutral_jobs/omegacsd_HEKROE,rmsd15-mmff,nan,3824.181308,20.112040,3610.416717,5564.17,6784.01,61.778883
Neutral_jobs/omegacsd_HEKROE,rmsd15-pm7,nan,3825.146712,8.669620,3621.703375,5560.14,6781.06,70.876715
