name,geom,natoms,dlpno,wb97x-d3,ani1x,ani1cc,ani2,wb97x,d4atm,d30
omegapdb_2f4j,rmsd238-opt.mol,61,6374.8753860432225,6551.7474436341845,,,1132244.8654800404,6563.790176558344,-10.0632,-12.0427329241593
omegapdb_2f4j,rmsd216-opt.mol,61,6379.071681208469,6555.282197062158,,,1132249.89603866,6567.458258059033,-9.7763,-12.1760609968751
omegapdb_2f4j,rmsd13-opt.mol,61,6378.772584337118,6555.267708783369,,,1132249.9219211754,6567.609261937734,-9.7187,-12.3415531543651
omegapdb_2f4j,rmsd45-opt.mol,61,6378.331193386595,6554.803274987428,,,1132249.6366150656,6567.053953708171,-9.7321,-12.2506787207431
omegapdb_2f4j,rmsd150-opt.mol,61,6375.90620405888,6552.856981175954,,,1132244.3112127043,6564.197398828339,-10.1913,-11.3404176523845
omegapdb_2f4j,rmsd66-opt.mol,61,6378.179257018853,6554.639532605751,,,1132249.3488403922,6566.827410239735,-9.7685,-12.1878776339845
omegapdb_2f4j,rmsd158-opt.mol,61,6378.12006585031,6554.461311219855,,,1132249.5440439302,6566.614992009309,-9.7738,-12.1536807894545
omegapdb_2f4j,rmsd107-opt.mol,61,6375.8319157856995,6552.8217819659885,,,1132246.3827490031,6564.797586535057,-9.9395,-11.9758045690687
omegacsd_SOWCOW,rmsd125-opt.mol,41,4706.453650784829,4834.755406627193,694452.3066258546,693819.9718120118,694456.6388809246,4846.855220103701,-6.0982,-12.0998134765077
omegacsd_SOWCOW,rmsd103-opt.mol,41,4705.34834865333,4833.730345320672,694451.0044221191,693818.822808716,694455.3319073998,4845.753846859179,-6.1264,-12.0235015385069
omegacsd_SOWCOW,rmsd112-opt.mol,41,4705.997414075943,4834.397203179333,694451.1576225586,693819.2058098145,694455.7783807918,4846.3526101194875,-6.1081,-11.9554069401547
omegacsd_SOWCOW,rmsd196-opt.mol,41,4706.624797081706,4834.73562081882,694451.8470245361,693819.3590102539,694456.3591851867,4846.812963616067,-6.1247,-12.0773427972463
omegacsd_SOWCOW,rmsd126-opt.mol,41,4706.249302062056,4834.48327215731,694451.6938240967,693819.3590102539,694456.2094443621,4846.587982646235,-6.1106,-12.1047104889249
omegacsd_SOWCOW,rmsd205-opt.mol,41,4706.153726800111,4834.572057102238,694451.3108229979,693819.3590102539,694456.073261936,4846.53821487022,-6.0991,-11.9661577679817
omegacsd_SOWCOW,rmsd132-opt.mol,41,4706.515323076745,4834.7257455492045,694452.2300256348,693819.7420113526,694456.2642015914,4846.747608504889,-6.1012,-12.0218629556848
omegacsd_SOWCOW,rmsd201-opt.mol,41,4706.581007349969,4834.844516223509,694452.5364265137,693820.0484122315,694456.4511391813,4846.862656091029,-6.0825,-12.0181398675195
omegacsd_SOWCOW,rmsd131-opt.mol,41,4706.297336535708,4834.530117921013,694451.8470245361,693819.4356104736,694456.3336205923,4846.622903548137,-6.1123,-12.0927856271246
omegacsd_SOWCOW,rmsd152-opt.mol,41,4706.343670155796,4834.577501704473,694452.2300256348,693819.7420113526,694456.1464398862,4846.579981900508,-6.0967,-12.0024801960344
omegacsd_VOPDIN,rmsd37-opt.mol,39,4478.512580956834,4598.78710601509,683006.6251940918,682402.2494604492,683010.3353444146,4611.628497622471,-6.2762,-12.8413916073805
omegacsd_VOPDIN,rmsd19-opt.mol,39,4478.502116457207,4598.756219190217,683006.4719936524,682402.2494604492,683010.0751540696,4611.571136981992,-6.2915,-12.8149177917749
omegacsd_VOPDIN,rmsd33-opt.mol,39,4478.306541343925,4598.59884638291,683006.4719936524,682402.0196597901,683010.2693664415,4611.443551756704,-6.2668,-12.8447053737946
omegacsd_VOPDIN,rmsd23-opt.mol,39,4478.135563850876,4598.505396203111,683006.2421929932,682401.789859131,683009.833066524,4611.359082707061,-6.2754,-12.8536865039505
omegacsd_VOPDIN,rmsd20-opt.mol,39,4478.333950635703,4598.565116742347,683006.3187932129,682401.9430595703,683009.9197280679,4611.38209975438,-6.2825,-12.8169830120332
omegacsd_VOPDIN,rmsd74-opt.mol,39,4478.302009613634,4598.60068583584,683006.5485938721,682401.9430595703,683010.5602829232,4611.464642349922,-6.2508,-12.863956514082
omegacsd_VOPDIN,rmsd16-opt.mol,39,4478.563415340278,4598.783340903639,683006.4719936524,682402.2494604492,683010.3775157096,4611.572981859868,-6.2971,-12.7896409562291
omegacsd_VOPDIN,rmsd90-opt.mol,39,4478.377643738425,4598.656698552293,683006.4719936524,682402.1728602295,683010.0141880286,4611.481672957009,-6.2811,-12.8249744047162
omegacsd_VOPDIN,rmsd107-opt.mol,39,4478.37875095576,4598.629965775343,683006.3953934326,682401.9430595703,683010.0945098525,4611.471187273811,-6.28,-12.8412214984674
omegacsd_VOPDIN,rmsd81-opt.mol,39,4478.208998589509,4598.5154006392895,683006.5485938721,682401.789859131,683010.3914107304,4611.402481261979,-6.235,-12.8870806226896
omegacsd_BBSPRT10,rmsd24-opt.mol,24,2427.750406689561,2539.325684134737,,,,2524.838492434649,-3.557,14.4871917000878
omegacsd_BBSPRT10,rmsd56-opt.mol,24,2427.8142015479043,2539.2938777768013,,,,2524.858899042504,-3.5616,14.4349787342971
omegacsd_BBSPRT10,rmsd25-opt.mol,24,2428.0575593817844,2539.575579781949,,,,2525.128056679041,-3.5579,14.4475231029078
omegacsd_BBSPRT10,rmsd47-opt.mol,24,2427.0802636749363,2538.939617811995,,,,2524.464641118292,-3.6362,14.474976693703
omegacsd_BBSPRT10,rmsd51-opt.mol,24,2427.6965283694904,2539.1697025755466,,,,2524.7269651767842,-3.5745,14.4427373987624
omegacsd_BBSPRT10,rmsd40-opt.mol,24,2427.444927992838,2538.8377350814803,,,,2524.49706453238,-3.7053,14.3406705491002
omegacsd_BBSPRT10,rmsd30-opt.mol,24,2427.717047894468,2539.462572333361,,,,2524.9868482232887,-3.5691,14.4757241100724
omegacsd_BBSPRT10,rmsd42-opt.mol,24,2428.0425986795403,2539.590908782984,,,,2525.1285837871287,-3.5672,14.4623249958554
omegacsd_BBSPRT10,rmsd39-opt.mol,24,2427.1258050774068,2539.0240594927827,,,,2524.5201317804967,-3.6312,14.503927712286
omegacsd_BBSPRT10,rmsd43-opt.mol,24,2427.3566000274914,2539.184953998512,,,,2524.7166551959485,-3.5967,14.4682988025634
omegapdb_1s8j,rmsd94-opt.mol,50,5053.161212055672,5165.4096285433725,489402.0210422364,488894.92758764647,489406.2535623795,5164.055412371352,-5.9295,1.35421617202064
omegapdb_1s8j,rmsd8-opt.mol,50,5053.643285807396,5166.0395488315835,489404.2424486085,488896.88089324953,489408.120469716,5164.733837958664,-5.9357,1.30571087291992
omegapdb_1s8j,rmsd15-opt.mol,50,5051.916702655639,5164.469025766831,489401.8678417969,488894.6211867676,489406.217403533,5163.216212582931,-5.9226,1.25281318389989
omegapdb_1s8j,rmsd244-opt.mol,50,5052.977332580676,5165.555849587418,489402.2891430054,488895.6935898438,489407.1150443275,5164.326841592114,-5.9256,1.22900799530453
omegapdb_1s8j,rmsd14-opt.mol,50,5053.7930998872935,5166.061937595688,489404.7786501465,488897.30219445797,489408.07732595643,5164.740546034858,-5.9395,1.3213915608294
omegapdb_1s8j,rmsd92-opt.mol,50,5053.672494271645,5165.875486634627,489404.85525036615,488897.5319951172,489408.3690933444,5164.611906593753,-5.9308,1.26358004087433
omegapdb_1s8j,rmsd121-opt.mol,50,5054.036267880022,5166.17754055144,489404.7786501465,488897.6085953369,489408.2349774054,5164.876853641695,-5.938,1.30068690974531
omegapdb_1s8j,rmsd30-opt.mol,50,5052.191809331714,5164.83174906873,489400.33583740244,488893.6253839111,489405.7518548769,5163.57440753803,-5.9332,1.2573415306997
omegapdb_1s8j,rmsd16-opt.mol,50,5051.769324186611,5164.24980576746,489400.56563806155,488893.3189830322,489405.14955340704,5162.964756988575,-5.9132,1.28504877888554
omegapdb_1s8j,rmsd189-opt.mol,50,5052.443234272883,5165.1400103336655,489400.14433685294,488893.3572831421,489405.8338785133,5163.878812381437,-5.9271,1.26119795222894
omegapdb_1f06,rmsd217-opt.mol,26,2600.440446776978,2658.8571175605994,419274.97948388674,418976.39182739257,419274.95880861155,2667.517812515237,-2.3524,-8.66069495463762
omegapdb_1f06,rmsd196-opt.mol,26,2603.014100115935,2661.020030005873,419277.77539190673,418980.22183837893,419277.2596034056,2669.510456283846,-2.4347,-8.4904262779728
omegapdb_1f06,rmsd109-opt.mol,26,2602.248888966237,2660.5469896074383,419276.89448938,418979.4175360718,419275.5910788177,2669.0230445789,-2.3955,-8.47605497146196
omegapdb_1f06,rmsd96-opt.mol,26,2601.206750913835,2659.892356368597,419275.89868652343,418978.230232666,419274.914804595,2668.3792324138903,-2.3662,-8.48687604529323
omegapdb_1f06,rmsd10-opt.mol,26,2601.582863668219,2659.722326044559,419276.28168762213,418978.3834331055,419277.40083516616,2667.9605141705056,-2.6627,-8.23818812594664
omegapdb_1f06,rmsd59-opt.mol,26,2598.255858412104,2656.238387225201,419273.9836810304,418974.47682189936,419276.1216142809,2664.420915233644,-2.8741,-8.18252800844266
omegapdb_1f06,rmsd89-opt.mol,26,2602.0071801118524,2660.2178916057096,419275.89868652343,418977.4642304689,419275.2045896517,2668.4603442878492,-2.5664,-8.24245268213963
omegapdb_1f06,rmsd74-opt.mol,26,2602.2573130279725,2660.257009504949,419276.9710895996,418978.9962348633,419276.47227187216,2668.7812338050285,-2.4488,-8.52422430007937
omegapdb_1f06,rmsd175-opt.mol,26,2602.462723798648,2660.680598944317,419278.8860950928,418981.1027409058,419278.0671229271,2669.0231512555233,-2.4988,-8.34255231120642
omegapdb_1f06,rmsd88-opt.mol,26,2602.550568203506,2660.855788070732,419277.3157905885,418979.8005371704,419277.0955561327,2669.359320628266,-2.4031,-8.50353255753362
omegacsd_PXBVCP10,rmsd217-opt.mol,47,5118.116735071418,5289.3424200164,,,,5260.0702765253745,-7.0673,29.2721434910254
omegacsd_PXBVCP10,rmsd206-opt.mol,47,5119.527872249196,5289.840144413513,,,,5257.988457386224,-8.8147,31.8516870272897
omegacsd_PXBVCP10,rmsd229-opt.mol,47,5117.74265859226,5287.973999813459,,,,5256.674935740207,-8.4487,31.2990640732523
omegacsd_PXBVCP10,rmsd55-opt.mol,47,5120.304496333382,5290.414208005333,,,,5258.470779989691,-8.8678,31.943428015642
omegacsd_PXBVCP10,rmsd18-opt.mol,47,5120.340804558155,5290.574843914834,,,,5258.628410367792,-8.9069,31.946433547042
omegacsd_PXBVCP10,rmsd44-opt.mol,47,5120.376385430381,5290.738288576095,,,,5258.7937340128055,-8.868,31.9445545632898
omegacsd_PXBVCP10,rmsd8-opt.mol,47,5118.396821027626,5288.398899160711,,,,5256.208464026658,-9.2079,32.1904351340536
omegacsd_PXBVCP10,rmsd227-opt.mol,47,5118.958042841603,5289.081404422022,,,,5258.05903337633,-8.4546,31.0223710456921
omegacsd_PXBVCP10,rmsd89-opt.mol,47,5118.991361491068,5289.513734568787,,,,5257.434015119702,-9.0853,32.0797194490851
omegacsd_PXBVCP10,rmsd129-opt.mol,47,5118.494088068456,5289.674182491109,,,,5260.26715762115,-7.1285,29.4070248699591
omegacsd_KUFPIK,rmsd161-opt.mol,59,6217.073756874097,6371.279130826328,767310.7588192137,766574.0945061034,767310.2962430116,6380.20853457691,-7.887,-8.92940375058242
omegacsd_KUFPIK,rmsd160-opt.mol,59,6217.2660682589685,6371.139120577817,767310.5290185547,766573.8647054444,767310.0825252469,6380.042125340724,-7.892,-8.90300476290668
omegacsd_KUFPIK,rmsd169-opt.mol,59,6217.705755557133,6371.315665688913,767310.682218994,766574.0945061034,767310.3501025812,6380.205227601884,-7.8931,-8.88956191297075
omegacsd_KUFPIK,rmsd179-opt.mol,59,6217.73570890648,6371.1717507068615,767310.3758181153,766573.7881052245,767310.1425562254,6380.046373579848,-7.9026,-8.87462287298604
omegacsd_KUFPIK,rmsd250-opt.mol,59,6217.295948915863,6371.190040008156,767310.5290185547,766573.8647054444,767310.0969252009,6380.053483262133,-7.8961,-8.86344325397749
omegacsd_KUFPIK,rmsd166-opt.mol,59,6217.0328146648935,6371.159363319825,767310.6056187744,766573.941305664,767310.1351879371,6380.067043741746,-7.8923,-8.9076804219203
omegacsd_KUFPIK,rmsd225-opt.mol,59,6217.448948204205,6371.308223052595,767310.452418335,766573.8647054444,767310.2737267192,6380.213717805099,-7.8983,-8.90549475250373
omegacsd_KUFPIK,rmsd235-opt.mol,59,6217.282601448068,6371.293545443589,767310.6056187744,766574.0179058837,767310.311652833,6380.211722324974,-7.8949,-8.91817688138508
omegacsd_KUFPIK,rmsd181-opt.mol,59,6217.396214477124,6370.940679344062,767310.682218994,766573.941305664,767309.6902854495,6379.787356496383,-7.8917,-8.84667715232081
omegacsd_KUFPIK,rmsd190-opt.mol,59,6217.483683946402,6371.27057395971,767310.6056187744,766574.0179058837,767310.1723285988,6380.153640048533,-7.8935,-8.88306608882249
omegacsd_COYVIV,rmsd79-opt.mol,27,2723.984206215971,2820.7396475677874,,,950355.82754022,2827.9579881373925,-4.2038,-7.21834056960506
omegacsd_COYVIV,rmsd110-opt.mol,27,2720.468902770923,2817.5431784917364,,,950354.5494040066,2824.746287998545,-4.3027,-7.20310950680869
omegacsd_COYVIV,rmsd136-opt.mol,27,2723.964669477997,2820.769474626411,,,950355.81758181,2827.9861193868737,-4.2038,-7.21664476046271
omegacsd_COYVIV,rmsd137-opt.mol,27,2724.0621411294087,2820.821926977113,,,950355.891573264,2828.039564368441,-4.2024,-7.21763739132803
omegacsd_COYVIV,rmsd111-opt.mol,27,2720.492341103069,2817.530571168241,,,950354.5327318516,2824.7330914742884,-4.3068,-7.20252030604752
omegacsd_COYVIV,rmsd198-opt.mol,27,2723.921225216532,2820.685420327321,,,950355.7436745114,2827.905264791788,-4.2056,-7.21984446446686
omegacsd_COYVIV,rmsd128-opt.mol,27,2723.8760302765245,2820.6769151430804,,,950355.7760557077,2827.8816327852714,-4.2104,-7.2047176421911
omegacsd_COYVIV,rmsd117-opt.mol,27,2723.972024425574,2820.769701240256,,,950355.8543484468,2827.974359859513,-4.2042,-7.20465861925686
omegacsd_COYVIV,rmsd129-opt.mol,27,2723.912499396275,2820.747957970611,,,950355.8506362508,2827.9615335659223,-4.2034,-7.21357559531134
omegacsd_COYVIV,rmsd116-opt.mol,27,2723.900123445544,2820.735727792298,,,950355.8768179859,2827.9394640578685,-4.2016,-7.20373626557057
omegacsd_YAGWOS,rmsd34-opt.mol,51,5425.341583259784,5559.49402815821,742828.4093919678,742149.1186434326,742829.6742716775,5565.954072590709,-9.3152,-6.46004443249876
omegacsd_YAGWOS,rmsd69-opt.mol,51,5425.141047003381,5559.194975863247,742828.1795913086,742148.8122425538,742829.3107569842,5565.622433836359,-9.3437,-6.42745797311181
omegacsd_YAGWOS,rmsd70-opt.mol,51,5424.9966921773685,5559.080134602978,742828.1029910889,742148.8888427734,742829.3032016833,5565.5280752374865,-9.3345,-6.44794063450809
omegacsd_YAGWOS,rmsd37-opt.mol,51,5425.2391958610415,5559.306695284653,742828.4093919678,742149.1952436523,742829.3519558149,5565.764985162441,-9.3212,-6.45828987778805
omegacsd_YAGWOS,rmsd77-opt.mol,51,5425.063209753668,5559.233417100842,742828.1795913086,742148.8888427734,742829.5465796142,5565.706149874612,-9.3148,-6.47273277376917
omegacsd_YAGWOS,rmsd76-opt.mol,51,5425.210045847442,5559.383043956394,742828.4859921875,742149.1186434326,742829.7271961853,5565.867915540612,-9.3108,-6.48487158421722
omegacsd_YAGWOS,rmsd75-opt.mol,51,5425.094079372863,5559.338675730537,742828.4859921875,742149.1952436523,742829.7055962536,5565.84317911741,-9.2902,-6.50450338687278
omegacsd_YAGWOS,rmsd6-opt.mol,51,5425.112614443247,5559.2786900647925,742828.1795913086,742148.6590421144,742829.7536958415,5565.7270584901535,-9.3266,-6.44836842536097
omegacsd_YAGWOS,rmsd28-opt.mol,51,5425.139869789947,5559.210214326381,742828.1029910889,742149.0420432129,742829.2051136822,5565.6607432895125,-9.3281,-6.45052896313155
omegacsd_YAGWOS,rmsd31-opt.mol,51,5424.9344239923275,5559.059574801107,742828.2561915283,742149.271843872,742828.6441700035,5565.4919934430745,-9.3378,-6.43241864196716
omegacsd_HEHVOF,rmsd57-opt.mol,51,5581.141753763035,5723.882449554771,779263.4571053467,778555.977475952,779260.1900988569,5733.398554883558,-9.1947,-9.51610532878749
omegacsd_HEHVOF,rmsd124-opt.mol,51,5580.283505707646,5723.532835773463,779263.2273046875,778555.4412744141,779260.2430233646,5733.136211999838,-9.1275,-9.60337622637508
omegacsd_HEHVOF,rmsd136-opt.mol,51,5580.9583993033775,5723.7961161651065,779263.3039049072,778555.8242755127,779259.9942407756,5733.314173685312,-9.1865,-9.51805752020573
omegacsd_HEHVOF,rmsd248-opt.mol,51,5580.960573785464,5723.782710362804,779263.6869060058,778555.747675293,779260.6204330787,5733.317424184229,-9.1644,-9.5347138214247
omegacsd_HEHVOF,rmsd245-opt.mol,51,5580.658788691263,5723.645365566837,779263.380505127,778555.5178746338,779260.6913855815,5733.230627074536,-9.1325,-9.58526150769831
omegacsd_HEHVOF,rmsd133-opt.mol,51,5580.181428577238,5723.380887616143,779262.9975040285,778555.1348735351,779260.3448516136,5732.983789949753,-9.1186,-9.60290233361047
omegacsd_HEHVOF,rmsd247-opt.mol,51,5580.835368383645,5723.7992544943945,779263.7635062257,778555.8242755127,779260.8236220459,5733.35356872978,-9.1418,-9.55431423538539
omegacsd_HEHVOF,rmsd39-opt.mol,51,5581.6521457595845,5723.946488806206,779262.9975040285,778555.977475952,779259.486184202,5733.346145292651,-9.2833,-9.39965648644557
omegacsd_HEHVOF,rmsd120-opt.mol,51,5580.842011162592,5723.853261174038,779263.3039049072,778555.747675293,779260.2396945439,5733.395530287944,-9.1693,-9.5422691139056
omegacsd_HEHVOF,rmsd246-opt.mol,51,5580.641997475366,5723.614008749903,779263.380505127,778555.5178746338,779260.5631698834,5733.20547021987,-9.1324,-9.59146146996682
omegapdb_1jsl,rmsd231-opt.mol,23,2182.7814126485323,2228.7382381659936,324270.82926593017,324045.1267185059,324271.15847826324,2233.598078845428,-1.9328,-4.85984067943446
omegapdb_1jsl,rmsd161-opt.mol,23,2185.2132410544336,2230.8141916077693,324271.9782692261,324046.3906221313,324272.0818145609,2235.6131560775852,-1.9831,-4.79896446981593
omegapdb_1jsl,rmsd239-opt.mol,23,2182.794577912077,2228.7378760961456,324270.82926593017,324045.1267185059,324271.12768667244,2233.5966041982188,-1.9313,-4.8587281020732
omegapdb_1jsl,rmsd232-opt.mol,23,2184.915509671337,2230.681449987887,324272.09316955565,324046.31402191165,324272.50853009307,2235.7080919851273,-1.9876,-5.0266419972404
omegapdb_1jsl,rmsd240-opt.mol,23,2182.6765848674468,2228.518981807413,324270.82926593017,324045.088418396,324271.0683569901,2233.4182848324217,-1.9354,-4.89930302500852
omegapdb_1jsl,rmsd192-opt.mol,23,2182.5148096375933,2228.288815458221,324270.5228650513,324045.5863198242,324269.96362802,2233.36461394748,-1.8356,-5.07579848925889
omegapdb_1jsl,rmsd150-opt.mol,23,2185.1802770156933,2230.770786636001,324271.9782692261,324046.31402191165,324272.07781249564,2235.5690296117486,-1.984,-4.7982429757476
omegapdb_1jsl,rmsd121-opt.mol,23,2185.1913946492473,2230.7514623551056,324271.9782692261,324046.3523220215,324272.0972430835,2235.5509322386456,-1.9826,-4.79946988354004
omegapdb_1jsl,rmsd189-opt.mol,23,2182.139613425362,2228.172703560859,324270.0632637329,324046.5055224609,324269.429249452,2233.3427389674453,-1.7633,-5.17003540658607
omegapdb_1jsl,rmsd234-opt.mol,23,2185.1890240377134,2230.78558718163,324271.9782692261,324046.3523220215,324272.0526873804,2235.5898441007957,-1.9839,-4.80425691916571
astex_1ia1,rmsd46-opt.mol,32,3397.63655006343,3499.9957550018926,,,726861.6083513799,3505.6258743728304,-4.6902,-5.63011937093779
astex_1ia1,rmsd2-opt.mol,32,3398.394791509344,3500.502009496449,,,726862.5053937349,3506.0461049139503,-4.7108,-5.54409541750147
astex_1ia1,rmsd47-opt.mol,32,3397.6868642446,3500.0715368468145,,,726861.5929976624,3505.7159157065544,-4.6843,-5.64437885973985
astex_1ia1,rmsd44-opt.mol,32,3398.3474625389254,3500.3626610722376,,,726862.6676830911,3505.856421351715,-4.7225,-5.49376027947756
astex_1ia1,rmsd48-opt.mol,32,3397.550213181693,3499.711002512573,,,726861.1510125679,3505.3653638167866,-4.6822,-5.65436130421358
astex_1ia1,rmsd41-opt.mol,32,3397.5908401439183,3500.021201067448,,,726861.5397739345,3505.664372078688,-4.6904,-5.6431710112397
astex_1ia1,rmsd40-opt.mol,32,3397.576866317006,3499.998169662042,,,726861.4970790049,3505.644072147457,-4.6869,-5.64590248541481
astex_1ia1,rmsd49-opt.mol,32,3397.969293456617,3500.0362390148907,,,726861.5356409607,3505.6606572226815,-4.6922,-5.62441820779077
astex_1ia1,rmsd42-opt.mol,32,3398.331047044843,3500.301636118408,,,726862.6018547281,3505.797617439312,-4.7218,-5.49598132090387
astex_1ia1,rmsd43-opt.mol,32,3398.184884050443,3500.331088034351,,,726862.2313457712,3505.8684193327204,-4.711,-5.53733129836928
astex_1s3v,rmsd185-opt.mol,55,,5598.401913348421,778086.8011301269,777422.2176237793,778088.8237653631,5606.195491563935,-8.7051,-7.79357821551457
astex_1s3v,rmsd184-opt.mol,55,,5598.329475559691,778086.8011301269,777422.294223999,778088.7884761244,5606.089831519623,-8.7104,-7.76035595993199
astex_1s3v,rmsd134-opt.mol,55,5460.976864030477,5598.6409476526815,778087.0309307863,777422.5240246583,778089.1087909543,5606.421501649399,-8.6991,-7.78055399671757
astex_1s3v,rmsd118-opt.mol,55,5461.014349783147,5598.489980730588,778086.6479296875,777421.9878231202,778088.4410070943,5606.301233184616,-8.7171,-7.81125245402745
astex_1s3v,rmsd248-opt.mol,55,,5598.375015603,778086.8011301269,777422.294223999,778088.8378660977,5606.16153702667,-8.7162,-7.78652142366991
astex_1s3v,rmsd132-opt.mol,55,5460.595937480851,5598.244709985568,778086.8011301269,777422.294223999,778088.8462255519,5606.021909894607,-8.7082,-7.77719990903916
astex_1s3v,rmsd141-opt.mol,55,5460.836296766334,5598.593499036821,778086.9543305666,777422.5240246583,778089.0735391179,5606.378523525945,-8.7017,-7.78502448912332
astex_1s3v,rmsd133-opt.mol,55,5460.666331223189,5598.350256618232,778086.8011301269,777422.3708242187,778088.9103334008,5606.116381445272,-8.7082,-7.76612482703968
astex_1s3v,rmsd117-opt.mol,55,5460.997297272387,5598.5325502167225,778086.7245299072,777422.0644233398,778088.6610645795,5606.3626538113695,-8.7083,-7.83010359464697
astex_1s3v,rmsd142-opt.mol,55,,5598.480054218474,778086.9543305666,777422.3708242187,778088.9334294315,5606.275172716312,-8.7174,-7.7951184978383
astex_1ig3,rmsd24-opt.mol,35,3404.8795546662654,3497.956813599156,,,727720.8416254817,3502.82778102613,-4.5699,-4.8709674269744
astex_1ig3,rmsd56-opt.mol,35,3404.7067240216616,3497.9858589862893,,,727720.9657456081,3502.747591591037,-4.5762,-4.76173260474752
astex_1ig3,rmsd171-opt.mol,35,3405.099005201945,3498.2498032904828,,,727721.9449799106,3503.036183195908,-4.5911,-4.78637990542529
astex_1ig3,rmsd242-opt.mol,35,3404.253283033795,3497.518684667464,,,727720.4569596866,3502.278553363365,-4.572,-4.75986869590088
astex_1ig3,rmsd222-opt.mol,35,3405.014954242402,3498.2837938744897,,,727722.0870719284,3503.0175398895617,-4.5986,-4.73374601507203
astex_1ig3,rmsd197-opt.mol,35,3405.159589902754,3498.2534173615168,,,727720.1622842556,3503.073105853105,-4.5719,-4.8196884915883
astex_1ig3,rmsd182-opt.mol,35,3404.764397150561,3497.614248169795,,,727720.5480160216,3502.565946425127,-4.5622,-4.9516982553323
astex_1ig3,rmsd167-opt.mol,35,3404.5380824789604,3497.8965295093,,,727720.2272897642,3502.6747565670476,-4.5725,-4.7782270577477
astex_1ig3,rmsd121-opt.mol,35,3404.598242128641,3497.7705782979633,,,727719.8020796819,3502.550032784925,-4.5801,-4.77945448696164
astex_1ig3,rmsd152-opt.mol,35,3404.961389426056,3498.268584050768,,,727720.7050129272,3503.135612071316,-4.5622,-4.86702802054788
omegapdb_1rf6,rmsd102-opt.mol,19,1614.1331076224913,1654.8810292573016,,,,1662.31517689965,-1.6113,-7.43414764234831
omegapdb_1rf6,rmsd184-opt.mol,19,1610.135677455734,1650.7306828423136,,,,1658.1754781073228,-1.625,-7.44479526500913
omegapdb_1rf6,rmsd45-opt.mol,19,1614.243066290566,1654.8443043836326,,,,1662.2793210085406,-1.6123,-7.43501662490803
omegapdb_1rf6,rmsd136-opt.mol,19,1614.1591504859018,1654.8740347976886,,,,1662.3118448243658,-1.611,-7.4378100266772
omegapdb_1rf6,rmsd44-opt.mol,19,1610.0334129303376,1650.6003287045596,,,,1658.044830635893,-1.625,-7.44450193133343
omegapdb_1rf6,rmsd5-opt.mol,19,1614.110987993968,1654.7849454805719,,,,1662.2108346251255,-1.6108,-7.42588914455359
omegapdb_1rf6,rmsd131-opt.mol,19,1610.1108842528718,1650.6631318445407,,,,1658.1019716481687,-1.6256,-7.43883980362807
omegapdb_1rf6,rmsd16-opt.mol,19,1614.2452769185552,1654.8553837573486,,,,1662.291199762795,-1.6113,-7.43581600544644
omegapdb_1rf6,rmsd117-opt.mol,19,1614.1006152605664,1654.7896483000532,,,,1662.2127924546523,-1.6118,-7.42314415459919
omegapdb_1rf6,rmsd17-opt.mol,19,1614.334932172672,1654.9205849699606,,,,1662.3524760624705,-1.6124,-7.43189109250989
astex_1vcj,rmsd221-opt.mol,53,,5362.205494354621,732709.0607647705,732108.4384418945,732712.7088826824,5367.102156507205,-8.432,-4.89666215258421
astex_1vcj,rmsd13-opt.mol,53,5238.0944133405155,5359.864824250471,732705.7669553222,732106.2936357422,732711.2393018801,5365.119552890075,-8.3092,-5.25472863960385
astex_1vcj,rmsd169-opt.mol,53,5239.118927586842,5360.931748338391,732706.686157959,732107.2128383791,732711.9212799809,5366.1988942771395,-8.3021,-5.2671459387484
astex_1vcj,rmsd110-opt.mol,53,5239.348154806706,5361.89051549729,732707.6819608154,732108.2086412355,732712.82864542,5366.8613685737955,-8.455,-4.97085307650559
astex_1vcj,rmsd182-opt.mol,53,,5363.351616800973,732709.8267669678,732109.8172458495,732714.7263911004,5368.612465122433,-8.2519,-5.26084832145989
astex_1vcj,rmsd176-opt.mol,53,5240.371655920175,5362.378894821164,732710.5161689455,732110.3534473877,732715.453495292,5367.870698729438,-8.2545,-5.49180390827405
astex_1vcj,rmsd158-opt.mol,53,5240.635072230243,5362.706132787571,732710.2863682861,732110.3534473877,732715.0446113917,5368.190747383904,-8.2491,-5.4846145963329
astex_1vcj,rmsd115-opt.mol,53,5241.645257200693,5364.0549188252335,732708.6777636718,732109.0512436524,732714.3103633266,5369.37311955059,-8.2404,-5.31820072535629
astex_1vcj,rmsd90-opt.mol,53,,5364.166416779087,732709.1373649902,732109.4342447509,732714.5689827676,5369.485079790118,-8.2472,-5.31866301103128
astex_1vcj,rmsd65-opt.mol,53,,5362.2432190253585,732708.8309641114,732109.4342447509,732712.8252043921,5367.696771929842,-8.2327,-5.45355290448333
omegapdb_1n2b,rmsd56-opt.mol,21,2097.819167119907,2144.5348394109233,336361.3696474609,336136.96930377197,336360.0428537696,2151.774020544544,-1.8677,-7.23918113362061
omegapdb_1n2b,rmsd2-opt.mol,21,2097.8152757359962,2144.072807690405,336362.480350647,336139.2290102539,336361.4906476277,2151.542381699173,-1.873,-7.46957400876772
omegapdb_1n2b,rmsd25-opt.mol,21,2097.8860250749008,2143.9823057477715,336362.32715020754,336139.1524100342,336361.3705669689,2151.4352532826074,-1.8734,-7.45294753483586
