name,geom,natoms,dlpno,wb97,pbe,pbeSVP,b3lypTZ,b3lypSVP
omegacsd_BUTDID,rmsd19-opt.mol,28,3143.184860552713,3245.373303576523,3402.4548071122645,3461.402531007478,3212.827313712104,3268.0438973838723
omegacsd_BUTDID,rmsd23-opt.mol,28,3143.1342445087944,3245.400223732768,3402.4663595616216,3461.426326166585,3212.8383453285455,3268.0429059189096
omegacsd_BUTDID,rmsd30-opt.mol,28,3142.6960578644635,3244.7856848845236,3401.839628204353,3460.637352236099,3212.2313114935114,3267.2584688819165
omegacsd_BUTDID,rmsd29-opt.mol,28,3143.1343200728766,3245.3485922536493,3402.4548949635882,3461.4177920378143,3212.81454389441,3268.0447319714863
omegacsd_BUTDID,rmsd28-opt.mol,28,3142.093757593196,3244.4282492158422,3401.4361333407064,3460.0848552490475,3211.8770572978647,3266.6387719058116
omegacsd_BUTDID,rmsd21-opt.mol,28,3143.260794450075,3245.5063481341713,3402.5911649198974,3461.552455569821,3212.9717475665893,3268.158273534776
omegacsd_CLPTBU,rmsd24-opt.mol,30,3362.2170394194336,3459.6457353531255,3590.8071086867926,3640.3453383987107,3419.7286009628456,3466.446991932357
omegacsd_CLPTBU,rmsd135-opt.mol,30,3362.250478605801,3459.520007555912,3590.5968365387407,3640.0744425610637,3419.5658877575806,3466.2270498634925
omegacsd_CLPTBU,rmsd160-opt.mol,30,3361.7311110916626,3458.9522244380537,3589.8811055135084,3639.3124703629755,3418.848048300572,3465.560076324014
omegacsd_CLPTBU,rmsd134-opt.mol,30,3362.4395067383316,3459.6587875500195,3590.7739573615713,3640.25115550263,3419.711570355901,3466.3849877216912
omegacsd_CLPTBU,rmsd136-opt.mol,30,3362.182908267087,3459.6576705831344,3590.837599371895,3640.3516950697517,3419.7533875869867,3466.4008448860673
omegacsd_CLPTBU,rmsd101-opt.mol,30,3362.1301175946232,3459.352562929207,3590.3827867838277,3639.889484144954,3419.3220438529866,3466.1115065449785
omegacsd_CLPTBU,rmsd159-opt.mol,30,3361.6239745638595,3458.8442865343445,3589.7534324369667,3639.2069546457406,3418.726838571552,3465.4773203752256
omegacsd_CLPTBU,rmsd150-opt.mol,30,3362.766493776229,3459.903302889636,3591.20660003999,3640.7507785418275,3420.0887411973436,3466.876547264307
omegacsd_CLPTBU,rmsd123-opt.mol,30,3362.141686278369,3459.4063655909563,3590.4126374091916,3639.8602547539576,3419.405521437737,3466.0222495980706
omegacsd_CLPTBU,rmsd138-opt.mol,30,3361.733224276794,3458.965653140785,3589.837424579462,3639.2628908398074,3418.8271961608552,3465.549879295115
omegacsd_FACCER10,rmsd103-opt.mol,40,4458.317753199443,4587.440079443801,4758.682395513985,4838.592472389289,4531.590864554228,4607.448777048244
omegacsd_FACCER10,rmsd60-opt.mol,40,4458.226549617185,4587.526926754291,4758.724771228299,4838.661787085147,4531.6745052914275,4607.5455892091595
omegacsd_FACCER10,rmsd110-opt.mol,40,4457.846168820672,4586.689628319571,4757.863671359587,4837.5613237294365,4530.868921185318,4606.395904010605
omegacsd_FACCER10,rmsd109-opt.mol,40,4457.8064390538075,4586.632273954121,4757.792769064583,4837.5475373463805,4530.796983499797,4606.364848566961
omegacsd_FACCER10,rmsd155-opt.mol,40,4458.0255286994525,4587.009438520535,4758.1951720617435,4838.10746404559,4531.162595616782,4606.92212717625
omegacsd_FACCER10,rmsd76-opt.mol,40,4458.328343441335,4587.378960021546,4758.5876227588205,4838.4833171171,4531.542546325166,4607.361722659679
omegacsd_FACCER10,rmsd92-opt.mol,40,4458.356834217409,4587.427372377032,4758.654659595425,4838.566832352306,4531.611434314674,4607.429487407132
omegacsd_FACCER10,rmsd49-opt.mol,40,4458.139711616936,4587.10872934375,4758.30995609384,4838.197794033613,4531.257694676843,4607.018575381528
omegacsd_FACCER10,rmsd180-opt.mol,40,4458.015015969284,4586.994867750664,4758.179691403205,4838.048760534781,4531.164202041013,4606.892885234912
omegacsd_FACCER10,rmsd106-opt.mol,40,4458.129737570413,4587.109457254742,4758.261706890803,4838.139586255322,4531.257437397971,4606.984514167639
omegacsd_VUSKID,rmsd46-opt.mol,37,4063.1040648125336,4178.89191317852,4335.509044383992,4399.754125731141,4129.00503774296,4189.991472449956
omegacsd_VUSKID,rmsd35-opt.mol,37,4062.9734051172827,4178.87434918846,4335.69057659825,4399.764046655798,4129.1929140779175,4190.0120798610005
omegacsd_VUSKID,rmsd134-opt.mol,37,4062.81225651514,4178.757519475584,4335.614353023009,4399.742234426616,4129.176868660837,4190.0396400767695
omegacsd_VUSKID,rmsd154-opt.mol,37,4063.8589219587475,4179.364459184123,4336.42611182234,4400.121720778052,4129.7531482567965,4190.2638241097275
omegacsd_VUSKID,rmsd126-opt.mol,37,4063.119355448148,4179.234539623755,4336.287262802065,4400.285180719678,4129.714926655039,4190.537091933336
omegacsd_VUSKID,rmsd173-opt.mol,37,4063.115446047857,4179.049085475272,4335.78629689268,4399.687754054531,4129.245216992202,4190.0527926752575
omegacsd_VUSKID,rmsd182-opt.mol,37,4062.3814163426036,4178.584402163203,4335.536221819038,4400.008587095813,4128.967431100398,4190.089420402984
omegacsd_VUSKID,rmsd183-opt.mol,37,4063.5190987998058,4179.379456660487,4336.362946719163,4400.297266551936,4129.759530028094,4190.47082693335
omegacsd_VUSKID,rmsd235-opt.mol,37,4064.010016065593,4179.516655330763,4336.55086697989,4400.20979173205,4129.8931581694405,4190.345670169706
omegacsd_VUSKID,rmsd43-opt.mol,37,4063.7661797251326,4179.24493118053,4336.124637448195,4399.818370150462,4129.562435578929,4190.023720161539
omegacsd_BUYZIE,rmsd69-opt.mol,44,4599.527155154626,4717.970286136223,4858.369952881701,4931.1180978603525,4661.388362892717,4729.904541612815
omegacsd_BUYZIE,rmsd112-opt.mol,44,4599.268011728361,4718.068177613353,4858.456580563917,4930.992188085391,4661.6203405932565,4729.85594727951
omegacsd_BUYZIE,rmsd71-opt.mol,44,4599.511308834363,4717.847595484823,4858.179899088799,4930.968035245888,4661.142818437468,4729.652615386269
omegacsd_BUYZIE,rmsd186-opt.mol,44,4599.282115247111,4717.953889313774,4858.411751287415,4931.066165176664,4661.4633879248495,4729.838596642697
omegacsd_BUYZIE,rmsd250-opt.mol,44,4600.329899153522,4718.242185989103,4857.939186456513,4931.259858524448,4660.528612169221,4729.67249488625
omegacsd_BUYZIE,rmsd44-opt.mol,44,4599.095558457226,4717.70858331217,4858.344017915319,4930.832273572295,4661.437622386016,4729.699051087
omegacsd_BUYZIE,rmsd133-opt.mol,44,4599.398074119388,4717.929755299642,4858.06871068603,4930.84120930716,4661.109447483972,4729.666671598396
omegacsd_BUYZIE,rmsd165-opt.mol,44,4599.278063421653,4717.929403894274,4858.488539621128,4931.106206555899,4661.566525381165,4729.90446631169
omegacsd_BUYZIE,rmsd212-opt.mol,44,4600.1478883873115,4718.232020335702,4857.784919528695,4931.093976396348,4660.3797480979365,4729.456098245845
omegacsd_BUYZIE,rmsd202-opt.mol,44,4599.562792737671,4717.725582543687,4857.071240459342,4930.615613377918,4659.372375771821,4728.656324877463
omegapdb_1ezf,rmsd178-opt.mol,71,7730.601803069116,nan,8213.668506517653,8351.692166960995,7820.4491714435,7951.543261348357
omegapdb_1ezf,rmsd135-opt.mol,71,7730.02254568543,7940.47537404324,8215.919464559276,8353.251848021315,7823.3542830061815,7953.700645177925
omegapdb_1ezf,rmsd57-opt.mol,71,7724.691992948759,nan,8209.472501300806,8346.50723819636,7816.48676917658,7946.598825587806
omegapdb_1ezf,rmsd87-opt.mol,71,nan,nan,8210.275073361357,8351.702602443538,7815.480093386171,7950.123219970157
omegapdb_1ezf,rmsd150-opt.mol,71,7729.618517895668,nan,8207.582781635054,8347.58308435569,7813.281344132408,7946.695374194677
omegapdb_1ezf,rmsd115-opt.mol,71,7728.699680417504,7937.21077485614,8210.089650588301,8349.606463538217,7816.805663213563,7949.459139249271
omegapdb_1ezf,rmsd247-opt.mol,71,7730.013034836443,nan,8214.435906672601,8352.512290461547,7821.248493005135,7952.359770394357
omegapdb_1ezf,rmsd138-opt.mol,71,7727.171736677537,7935.508009086621,8207.904179435163,8348.29168059838,7813.54248219799,7947.330357301304
omegapdb_1ezf,rmsd139-opt.mol,71,7725.549397711254,7935.170791773162,8209.622833744199,8347.571487980922,7816.121357862641,7947.578392969337
omegapdb_1ezf,rmsd116-opt.mol,71,7726.294835801529,7936.252360818825,8211.245573231074,8348.238216791728,7818.443525678796,7948.466168265692
omegapdb_1m5f,rmsd216-opt.mol,25,2590.0606508507085,2666.9941437379157,2785.0605758399583,2832.7155130115502,2632.11526279655,2677.249118150066
omegapdb_1m5f,rmsd229-opt.mol,25,2591.3269848173168,2667.5103518524093,2784.573810469779,2833.113755620984,2631.2381488860406,2677.270396996132
omegapdb_1m5f,rmsd10-opt.mol,25,2590.1122062022337,2667.0280292492275,2785.038575358001,2832.6650800755406,2632.10551757447,2677.1763647022294
omegapdb_1m5f,rmsd192-opt.mol,25,2590.1015138437438,2667.013012947636,2785.0572814152724,2832.6696357942615,2632.11996284242,2677.1851435596736
omegapdb_1m5f,rmsd200-opt.mol,25,2590.271177106732,2667.229817469163,2785.228127143286,2832.870758854203,2632.293739039696,2677.4195622720576
omegapdb_1m5f,rmsd140-opt.mol,25,2589.978570999483,2666.9760338146134,2785.029702374133,2832.670087601081,2632.095276619945,2677.1796842273143
omegapdb_1m5f,rmsd121-opt.mol,25,2590.5586802235443,2667.4728016857453,2785.409646807417,2833.0435812370424,2632.496663051815,2677.6588755581874
omegapdb_1m5f,rmsd198-opt.mol,25,2590.429884010458,2667.2926499923433,2785.2348791451786,2832.8457839772855,2632.300384364965,2677.3936147554764
omegapdb_1m5f,rmsd175-opt.mol,25,2590.495440959463,2667.359900182122,2785.308140875731,2832.9401049256303,2632.386817519234,2677.542610603782
omegapdb_1m5f,rmsd174-opt.mol,25,2590.219408907116,2667.0910939508813,2785.089974658646,2832.6790986370697,2632.168594826323,2677.27794593504
omegacsd_CUHNEY10,rmsd161-opt.mol,44,4715.206141075731,4857.426819296063,5066.543993536213,5159.844376266397,4793.369716271344,4883.108785522396
omegacsd_CUHNEY10,rmsd228-opt.mol,44,4715.258544063304,4857.317990328771,5066.431851319007,5159.759147930337,4793.165643916913,4882.954405642927
omegacsd_CUHNEY10,rmsd2-opt.mol,44,4714.951702387196,4857.0307604196005,5066.095123462751,5159.486394664616,4792.753941229321,4882.609388386643
omegacsd_CUHNEY10,rmsd146-opt.mol,44,4715.182472028427,4857.216754226228,5066.314161918119,5159.649522026173,4793.018492946411,4882.827698930879
omegacsd_CUHNEY10,rmsd109-opt.mol,44,4714.898409281289,4857.057203668627,5066.161827719429,5159.566307995466,4792.889364047888,4882.721731406896
omegacsd_CUHNEY10,rmsd232-opt.mol,44,4715.609199389166,4857.640097214358,5066.7614506676055,5160.1021132306705,4793.5427959329845,4883.360849800992
omegacsd_CUHNEY10,rmsd198-opt.mol,44,4714.917859259221,4856.955195729325,5065.974221213401,5159.31440059429,4792.633936318439,4882.4376892457885
omegacsd_CUHNEY10,rmsd191-opt.mol,44,4714.479916896049,4856.747295567093,5065.813421912037,5159.184355531929,4792.453050438946,4882.259369879991
omegacsd_CUHNEY10,rmsd28-opt.mol,44,4715.717306276192,4858.039149311007,5067.2081495581515,5160.46780692388,4794.095751001956,4883.753557776941
omegacsd_CUHNEY10,rmsd199-opt.mol,44,4714.258697288204,4856.512073642736,5065.6410952616425,5159.040994718631,4792.239358364357,4882.059445363087
omegapdb_2ewb,rmsd71-opt.mol,40,4117.991206970715,4234.303244142299,4364.197147875905,4427.855887003938,4166.231526764487,4226.217078745137
omegapdb_2ewb,rmsd229-opt.mol,40,4118.76862821036,4236.057158208477,4368.494834727157,4430.493905436232,4172.163643604093,4230.485962911884
omegapdb_2ewb,rmsd249-opt.mol,40,4118.086884617067,4235.515416733695,4368.625281395611,4430.594030847061,4171.84677014749,4230.139370606797
omegapdb_2ewb,rmsd173-opt.mol,40,4118.649641076541,4235.891345106402,4368.520443388569,4430.547770848978,4172.133510599315,4230.376129929502
omegapdb_2ewb,rmsd226-opt.mol,40,4117.256448755932,4234.421780680858,4365.773037505755,4428.823694857965,4168.606330074851,4227.996162216178
omegapdb_2ewb,rmsd41-opt.mol,40,4119.012192991763,4236.2046731344735,4369.215893307798,4431.321703377474,4172.56638545635,4230.956431861138
omegapdb_2ewb,rmsd227-opt.mol,40,4119.256625763108,4235.766489547257,4367.624366141988,4429.954259843027,4170.586185200466,4229.261089528748
omegapdb_2ewb,rmsd82-opt.mol,40,4118.597702710156,4235.654573233497,4368.262072639872,4430.16760051232,4172.029814659557,4230.16442706001
omegapdb_2ewb,rmsd201-opt.mol,40,4118.722096886643,4235.892104392819,4368.693152819829,4430.680056120137,4172.504249468662,4230.857511268447
omegapdb_2ewb,rmsd90-opt.mol,40,4112.90764019157,4228.159543659882,4359.091071951204,4420.7305295337255,4161.627665493078,4219.750317562981
omegacsd_LEVTOV,rmsd195-opt.mol,50,5486.2684680054435,5638.569613749128,5845.5996657089745,5942.0633729489855,5571.330569163481,5662.37618467828
omegacsd_LEVTOV,rmsd170-opt.mol,50,5485.582355668657,5638.589279895935,5846.158569567722,5941.778615427087,5572.111241143599,5662.42101395478
omegacsd_LEVTOV,rmsd169-opt.mol,50,5485.093138981775,5637.47879521383,5843.698286917598,5939.972605524701,5569.1123545659575,5659.957926337173
omegacsd_LEVTOV,rmsd97-opt.mol,50,5484.967923940126,5638.168741875002,5845.653192266766,5942.0489025805655,5571.357859550179,5662.455426574107
omegacsd_LEVTOV,rmsd187-opt.mol,50,5484.9612845987485,5637.969557819431,5845.837033715848,5941.937331397074,5571.641211451036,5662.390033812332
omegacsd_LEVTOV,rmsd93-opt.mol,50,5486.7237331470415,5638.7196700884215,5845.747720293114,5942.272578330807,5571.459509809157,5662.547011581066
omegacsd_LEVTOV,rmsd244-opt.mol,50,5485.539617694304,5638.836355474219,5846.0258575902135,5942.433139178669,5571.815326503337,5662.857421690003
omegacsd_LEVTOV,rmsd151-opt.mol,50,5484.744940145162,5637.264174425347,5843.714972394274,5939.664818405284,5569.324396290689,5659.832116963735
omegacsd_LEVTOV,rmsd175-opt.mol,50,5486.218646567948,5638.532772668155,5845.6369648718655,5941.332870350834,5571.624802078316,5662.023329828718
omegacsd_LEVTOV,rmsd142-opt.mol,50,5485.6708669002155,5639.026484568174,5846.238432697917,5942.609092833817,5571.962822603963,5662.994199928958
omegacsd_CIHJAE,rmsd34-opt.mol,48,5316.759993027193,5465.929361713145,5667.802510520491,5763.096299731571,5392.69059931654,5483.320874683608
omegacsd_CIHJAE,rmsd207-opt.mol,48,5317.024717443108,5465.630045971574,5668.113403811889,5762.774048518905,5393.181286620945,5483.117523965139
omegacsd_CIHJAE,rmsd60-opt.mol,48,5317.20628965361,5466.293492907893,5668.264313564024,5763.520960489633,5393.147777615256,5483.735740018864
omegacsd_CIHJAE,rmsd238-opt.mol,48,5316.324519298404,5465.173175152528,5666.817101025948,5761.570297104558,5391.943448892168,5481.913521546949
omegacsd_CIHJAE,rmsd85-opt.mol,48,5316.382605584557,5465.29683216842,5667.533547411972,5762.388506701069,5392.684016742196,5482.796816425708
omegacsd_CIHJAE,rmsd9-opt.mol,48,5316.804616876559,5465.785442416475,5667.79383206457,5763.021626104734,5392.711909538034,5483.226145854213
omegacsd_CIHJAE,rmsd141-opt.mol,48,5318.072765003224,5466.385059089624,5668.6296809523365,5763.681427211071,5393.649841666299,5484.017441569721
omegacsd_CIHJAE,rmsd40-opt.mol,48,5316.625292466526,5465.704525070535,5667.664332935523,5762.944492640826,5392.533176016086,5483.104616095324
omegacsd_CIHJAE,rmsd30-opt.mol,48,5316.785143636222,5465.879619037671,5667.835624195257,5763.042076638358,5392.7413773828175,5483.254766561041
omegacsd_CIHJAE,rmsd38-opt.mol,48,5317.87277601975,5466.372621851927,5668.612493467972,5763.616511356442,5393.586456934847,5483.880437427321
astex_1g9v,rmsd147-opt.mol,48,5164.217592144705,5301.822527303375,5474.952246810073,5558.650124330333,5238.764312724526,5317.167763471279
astex_1g9v,rmsd232-opt.mol,48,5163.813493347677,5302.38784430899,5475.456714222361,5558.949753826744,5239.132692158253,5317.325557002257
astex_1g9v,rmsd111-opt.mol,48,5163.677632265322,5301.919207687269,5475.025132034859,5558.736344131426,5238.699829851417,5317.100814485927
astex_1g9v,rmsd176-opt.mol,48,5161.3640455157365,5299.619153304938,5471.352432064524,5555.123263835738,5236.152875593308,5314.585204325905
astex_1g9v,rmsd209-opt.mol,48,5160.955188360875,5299.374870143795,5471.267912814084,5555.171029856458,5235.808536047361,5314.441266203865
astex_1g9v,rmsd203-opt.mol,48,5161.2521492125825,5299.961214991632,5472.060130968602,5556.079820444978,5236.581916367513,5315.183635006142
astex_1g9v,rmsd117-opt.mol,48,5160.834607691888,5299.331697492323,5471.449727407757,5555.45975323835,5235.949738228085,5314.602818516619
astex_1g9v,rmsd75-opt.mol,48,5161.090267417752,5299.9225541331825,5472.0998585929965,5556.192753324171,5236.619943441396,5315.291742337471
astex_1g9v,rmsd116-opt.mol,48,5161.022716843666,5299.585700775218,5471.735476394547,5555.820834736942,5236.241799960289,5314.892382761153
astex_1g9v,rmsd152-opt.mol,48,5163.513428011596,5301.959512620547,5474.980861241873,5558.621058091785,5238.914017658522,5317.274120051156
omegacsd_DOXANN,rmsd185-opt.mol,35,3836.358158440559,3942.4028489811067,4079.9233108746794,4141.17132349514,3899.5490757389675,3957.079305630055
omegacsd_DOXANN,rmsd112-opt.mol,35,3837.81312270176,3943.2255766458825,4080.7803507572594,4142.25339454842,3900.3397188446097,3958.0842808699526
omegacsd_DOXANN,rmsd156-opt.mol,35,3837.421684402173,3942.9749995646953,4080.4947021718503,4141.873606992485,3900.080293879953,3957.723023668641
omegacsd_DOXANN,rmsd155-opt.mol,35,3836.1313559242435,3942.0268704076025,4079.549873714615,4140.710643693592,3899.1439807261895,3956.634426516914
omegacsd_DOXANN,rmsd145-opt.mol,35,3837.081671463004,3942.769007031335,4080.2979152024263,4141.651631792898,3899.86018865864,3957.4760735922077
omegacsd_DOXANN,rmsd111-opt.mol,35,3836.325194894419,3942.3416981833534,4079.8640677057274,4141.124517563885,3899.489186235249,3957.012588823319
omegacsd_DOXANN,rmsd205-opt.mol,35,3836.246157250478,3942.121348233296,4079.628933632552,4140.827297703891,3899.2432903747754,3956.728590587839
omegacsd_DOXANN,rmsd200-opt.mol,35,3837.0205284670888,3942.953344212934,4080.5348251273094,4141.956331565775,3900.180538517676,3957.8490777707525
omegacsd_DOXANN,rmsd107-opt.mol,35,3837.300828768593,3942.8900285075074,4080.4167090200003,4141.764564672019,3900.0238556783406,3957.6120737194456
omegacsd_DOXANN,rmsd116-opt.mol,35,3836.2566271644214,3942.175872531079,4079.6796489479043,4140.880692484589,3899.2860676952537,3956.7777183041876
omegacsd_SOPSIZ,rmsd221-opt.mol,33,3410.277896989683,3507.5895566850204,3624.5347443383534,3675.3943440441503,3466.7498095596397,3513.920761285065
omegacsd_SOPSIZ,rmsd71-opt.mol,33,3408.684395293183,3505.8087475629254,3622.5435626667545,3673.226587483035,3464.835071091557,3511.7697843273354
omegacsd_SOPSIZ,rmsd134-opt.mol,33,3407.154260833104,3504.3992106932933,3620.735852213714,3671.3668313947255,3462.962971891974,3509.809118441238
omegacsd_SOPSIZ,rmsd96-opt.mol,33,3407.464558404017,3504.743644365807,3621.455109842249,3672.5428970913104,3463.6172383646845,3510.821241013879
omegacsd_SOPSIZ,rmsd15-opt.mol,33,3410.3738057616793,3507.680878138078,3624.801843743769,3675.686957984555,3467.1006877543045,3514.2307635130237
omegacsd_SOPSIZ,rmsd159-opt.mol,33,3407.324430864555,3504.6654692360667,3621.387602373526,3672.505233972923,3463.5699869017094,3510.8192329836975
omegacsd_SOPSIZ,rmsd236-opt.mol,33,3410.0637294387343,3507.3701354490718,3623.9805468005043,3674.5072276327605,3466.251774119445,3513.1503051590744
omegacsd_SOPSIZ,rmsd51-opt.mol,33,3410.0639341918527,3507.2828175064633,3624.33349577649,3674.627878878267,3466.8269806741464,3513.3341968089535
omegacsd_SOPSIZ,rmsd237-opt.mol,33,3410.199691160387,3507.4677319968036,3624.1632022568187,3674.73785618787,3466.447280969607,3513.410972592538
omegacsd_SOPSIZ,rmsd158-opt.mol,33,3410.4288868936765,3507.761186799993,3624.859267135244,3675.8074962785527,3467.1453162277585,3514.3190980209224
omegacsd_FOBZIF,rmsd56-opt.mol,35,3878.8293112472466,3996.421611539372,4168.3582177141425,4238.800541318873,3953.796890433105,4020.587694781212
omegacsd_FOBZIF,rmsd113-opt.mol,35,3879.0565581011288,3996.6483495357547,4168.695397377148,4239.173909452913,3953.9079909846214,4020.828620766744
omegacsd_FOBZIF,rmsd112-opt.mol,35,3878.2970095417745,3996.3387677392598,4168.440716384059,4238.910242524234,3953.5490994939587,4020.526280429487
omegacsd_FOBZIF,rmsd27-opt.mol,35,3879.3677203116627,3996.887374167585,4168.785407335374,4239.328910566892,3954.2240486788373,4021.0639179922964
omegacsd_FOBZIF,rmsd126-opt.mol,35,3878.921838009187,3996.5657692896857,4168.465032376011,4238.926187539862,3953.896319308442,4020.6765563971258
omegacsd_FOBZIF,rmsd240-opt.mol,35,3878.8444051736356,3996.5288529075888,4168.437541186124,4238.858247089691,3953.9130236105602,4020.6413405656835
omegacsd_FOBZIF,rmsd155-opt.mol,35,3878.727949581858,3996.512129780243,4168.448309248664,4238.739798402313,3953.705368177072,4020.40723560814
omegacsd_FOBZIF,rmsd83-opt.mol,35,3879.118580489473,3996.5673631637173,4168.483738433281,4238.900296499179,3953.9173157753085,4020.6665789965728
omegacsd_FOBZIF,rmsd107-opt.mol,35,3879.2096786695893,3996.7989580834624,4168.70037980236,4239.183623299494,3954.145302515598,4020.998575431318
omegacsd_FOBZIF,rmsd116-opt.mol,35,3879.046078260641,3996.509638567672,4168.446043939468,4238.8219895925595,3953.8761825295874,4020.6157444544697
omegacsd_CPQZOL,rmsd113-opt.mol,41,4546.269968422325,4676.150311932501,4850.348693846082,4927.808317865899,4620.926036225068,4694.497746262395
omegacsd_CPQZOL,rmsd112-opt.mol,41,4545.898870864768,4675.780846907315,4849.816283437087,4927.236054330516,4620.522905316917,4693.985472632325
omegacsd_CPQZOL,rmsd11-opt.mol,41,4546.173665420105,4675.933287782628,4850.094445834514,4927.6665634768315,4620.653847717817,4694.342870650408
omegacsd_CPQZOL,rmsd109-opt.mol,41,4546.042835376026,4675.856499448915,4849.986319677886,4927.512993084506,4620.568155024738,4694.185924257102
omegacsd_CPQZOL,rmsd154-opt.mol,41,4545.779754401303,4675.61902476549,4849.6972197904415,4927.209046323019,4620.331634155678,4693.893191089803
omegacsd_CPQZOL,rmsd108-opt.mol,41,4546.092311774283,4675.871446724482,4849.986482830405,4927.511386660275,4620.572271486839,4694.195048244742
omegacsd_CPQZOL,rmsd193-opt.mol,41,4546.2238509141125,4675.9955492721665,4850.124992995442,4927.605808010072,4620.778395797221,4694.3539963932735
omegacsd_CPQZOL,rmsd107-opt.mol,41,4546.1937661064885,4675.969444878236,4850.1080063141235,4927.627532387858,4620.706395360703,4694.3417474084235
omegacsd_CPQZOL,rmsd38-opt.mol,41,4546.142725590718,4676.032296226644,4850.153437999693,4927.644826548846,4620.819805147042,4694.39074962285
omegacsd_CPQZOL,rmsd106-opt.mol,41,4546.038003545002,4675.766834620886,4849.88555420739,4927.401221097896,4620.503521549381,4694.105195163866
omegacsd_MRMPYR,rmsd113-opt.mol,41,4322.6003737339715,4437.542538825783,4575.714650361005,4648.847966282416,4375.603051750676,4444.84293044526
omegacsd_MRMPYR,rmsd112-opt.mol,41,4321.982285613706,4437.379147910254,4575.225945986597,4649.129379178902,4374.921124660531,4444.898747412576
omegacsd_MRMPYR,rmsd102-opt.mol,41,4320.200315594678,4435.479714398204,4574.966702999616,4647.246725270024,4375.735726077729,4444.206679769358
omegacsd_MRMPYR,rmsd1-opt.mol,41,4322.433857007391,4436.432267496996,4574.245857772221,4648.223889290238,4373.110653165848,4443.149671444319
omegacsd_MRMPYR,rmsd67-opt.mol,41,4322.317299802959,4436.114440226101,4573.847062954516,4647.820450902417,4372.662278824975,4442.705131186275
omegacsd_MRMPYR,rmsd114-opt.mol,41,4322.326034999589,4437.657034203508,4575.636619558556,4649.147056120683,4375.400723872597,4444.994925788853
omegacsd_MRMPYR,rmsd66-opt.mol,41,4322.447494899064,4436.370589591299,4573.901631177925,4647.9828315277555,4372.563144879037,4442.6573965409825
omegacsd_MRMPYR,rmsd115-opt.mol,41,4322.291371652002,4437.467727146896,4575.734115704765,4649.103500688417,4375.348565285534,4444.9330659054085
omegacsd_MRMPYR,rmsd117-opt.mol,41,4322.246814803118,4437.226317979118,4575.487284855154,4648.805245437762,4375.13863826775,4444.7029832834705
omegacsd_MRMPYR,rmsd116-opt.mol,41,4321.529252540848,4436.66357376237,4574.915284873744,4647.9872931200525,4374.683926081278,4443.900831654169
omegacsd_GATPOG,rmsd79-opt.mol,30,3134.7491523988456,3222.2210246737714,3320.588585781219,3365.638013817741,3173.41313496215,3216.4247818715016
omegacsd_GATPOG,rmsd103-opt.mol,30,3133.7557171333688,3221.7189480725297,3320.120212713541,3364.8494226679777,3173.230310078358,3215.7948627662413
omegacsd_GATPOG,rmsd118-opt.mol,30,3133.5338796715096,3221.1347618572663,3319.3911722124003,3364.1830640878384,3172.273276561828,3214.910796050722
omegacsd_GATPOG,rmsd72-opt.mol,30,3133.210197783061,3220.6642678074704,3318.7222345683663,3362.8977615428407,3171.5789749849114,3213.5810532852606
omegacsd_GATPOG,rmsd140-opt.mol,30,3133.8983632215113,3221.7636706722647,3319.9765820711714,3364.77700807531,3173.089195748886,3215.709653255409
omegacsd_GATPOG,rmsd33-opt.mol,30,3134.730971747142,3221.889310618226,3320.0183491014595,3364.543662404113,3172.847466551239,3215.2436960991777
omegacsd_GATPOG,rmsd32-opt.mol,30,3134.9048540989065,3222.1649253271135,3320.336239123352,3365.175024781298,3173.1374826025212,3215.884282865455
omegacsd_GATPOG,rmsd20-opt.mol,30,3134.549818864766,3221.897298813754,3320.015362156443,3364.5644266924346,3172.829569981254,3215.253937053703
omegacsd_GATPOG,rmsd31-opt.mol,30,3134.1471951117383,3221.555274777658,3319.669127531823,3364.088234856849,3172.5083729843336,3214.798766785311
omegacsd_GATPOG,rmsd98-opt.mol,30,3134.1115540516025,3221.9481082554585,3320.304267515869,3365.1370918338393,3173.3860516533846,3216.0202641673936
omegacsd_DOHREX,rmsd11-opt.mol,42,4656.757973041027,4798.370097954396,4983.913366334435,5044.753267093695,4735.906954990888,4791.62542428595
omegacsd_DOHREX,rmsd109-opt.mol,42,4656.803755533853,4798.452540148344,4983.917507896934,5044.661142428593,4735.899525278874,4791.530036571589
omegacsd_DOHREX,rmsd144-opt.mol,42,4656.668492903433,4798.345731761719,4983.859563672686,5044.664499604276,4735.830229408243,4791.537798863673
omegacsd_DOHREX,rmsd155-opt.mol,42,4656.72644293415,4798.233539343717,4983.8024352105385,5044.59143240167,4735.741374067429,4791.46824571417
omegacsd_DOHREX,rmsd10-opt.mol,42,4656.424837178919,4798.138434008627,4983.749398110235,5044.524596368113,4735.695070143719,4791.361700881445
omegacsd_DOHREX,rmsd149-opt.mol,42,4656.690735618534,4798.365674012626,4983.935059336794,5044.730413198825,4735.917340272635,4791.5804506823715
omegacsd_DOHREX,rmsd132-opt.mol,42,4656.699663896772,4798.399283419767,4983.949529705214,5044.775644081418,4735.957751882535,4791.672945577997
omegacsd_DOHREX,rmsd158-opt.mol,42,4656.1642577331095,4797.945437196335,4983.539477367622,5044.332917325752,4735.484923497518,4791.194645310635
